year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2023,10,B6,JetBlue Airways,IAH,"Houston, TX: George Bush Intercontinental/Houston",86.00,41.00,28.86,0.00,8.68,0.00,3.46,0.00,1.00,3154.00,2275.00,0.00,522.00,0.00,357.00
2023,10,C5,CommuteAir LLC dba CommuteAir,IAH,"Houston, TX: George Bush Intercontinental/Houston",1720.00,209.00,43.42,8.90,86.36,0.00,70.32,3.00,0.00,18321.00,6894.00,1123.00,2750.00,0.00,7554.00
2023,10,DL,Delta Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",684.00,95.00,41.53,2.21,39.07,0.00,12.20,0.00,0.00,6751.00,4068.00,304.00,1047.00,0.00,1332.00
2023,10,F9,Frontier Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",148.00,31.00,10.85,0.00,10.07,0.00,10.07,2.00,0.00,2882.00,1055.00,0.00,448.00,0.00,1379.00
2023,10,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",144.00,26.00,9.70,2.49,6.94,0.00,6.87,0.00,0.00,1205.00,379.00,150.00,320.00,0.00,356.00
2023,10,NK,Spirit Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",638.00,125.00,47.37,1.05,46.99,2.82,26.76,19.00,0.00,9492.00,3360.00,128.00,2596.00,69.00,3339.00
2023,10,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1193.00,182.00,109.00,1.00,17.00,0.00,55.00,3.00,2.00,16077.00,7319.00,115.00,1319.00,0.00,7324.00
2023,10,UA,United Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",5892.00,706.00,211.24,16.20,262.87,0.00,215.69,15.00,1.00,42224.00,15879.00,1550.00,8467.00,0.00,16328.00
2023,10,WN,Southwest Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",467.00,106.00,30.53,0.90,32.98,0.00,41.59,1.00,0.00,4643.00,1065.00,84.00,1567.00,0.00,1927.00
2023,10,YV,Mesa Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",2219.00,489.00,141.45,4.55,91.32,0.00,251.68,4.00,4.00,50101.00,16034.00,348.00,4692.00,0.00,29027.00
2023,10,YX,Republic Airline,IAH,"Houston, TX: George Bush Intercontinental/Houston",44.00,10.00,5.33,0.00,4.67,0.00,0.00,0.00,1.00,2544.00,2429.00,0.00,115.00,0.00,0.00
2023,9,AA,American Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",524.00,122.00,41.59,6.88,33.33,0.00,40.19,0.00,0.00,9234.00,3278.00,460.00,1687.00,0.00,3809.00
2023,9,AS,Alaska Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",85.00,24.00,9.47,0.00,11.53,0.00,3.00,0.00,1.00,1092.00,672.00,0.00,354.00,0.00,66.00
2023,9,B6,JetBlue Airways,IAH,"Houston, TX: George Bush Intercontinental/Houston",86.00,31.00,15.73,0.99,9.78,0.00,4.50,1.00,1.00,2660.00,1431.00,532.00,370.00,0.00,327.00
2023,9,C5,CommuteAir LLC dba CommuteAir,IAH,"Houston, TX: George Bush Intercontinental/Houston",1613.00,217.00,53.34,16.01,86.99,0.00,60.66,11.00,2.00,18946.00,4047.00,1457.00,5664.00,0.00,7778.00
2023,9,DL,Delta Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",651.00,133.00,62.69,4.33,36.87,0.00,29.11,4.00,1.00,8331.00,4225.00,453.00,1546.00,0.00,2107.00
2023,9,F9,Frontier Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",130.00,20.00,2.17,1.71,9.10,0.00,7.02,1.00,1.00,1494.00,204.00,198.00,545.00,0.00,547.00
2023,9,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",108.00,28.00,3.44,4.30,12.46,0.00,7.80,0.00,0.00,2027.00,114.00,682.00,782.00,0.00,449.00
2023,9,NK,Spirit Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",606.00,171.00,44.64,10.99,61.62,3.85,49.91,4.00,3.00,14737.00,4285.00,649.00,3611.00,111.00,6081.00
2023,9,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",906.00,149.00,82.00,10.00,9.00,0.00,48.00,5.00,2.00,13735.00,8040.00,681.00,1024.00,0.00,3990.00
2023,9,UA,United Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",5689.00,866.00,279.45,34.66,342.97,0.00,208.92,41.00,9.00,60978.00,24350.00,3742.00,14221.00,0.00,18665.00
2023,9,WN,Southwest Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",448.00,67.00,26.19,0.00,16.15,0.00,24.66,2.00,0.00,3801.00,1489.00,0.00,721.00,0.00,1591.00
2023,9,YV,Mesa Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1978.00,412.00,117.96,8.59,99.11,1.00,185.34,27.00,10.00,43784.00,9916.00,2408.00,7708.00,100.00,23652.00
2023,9,YX,Republic Airline,IAH,"Houston, TX: George Bush Intercontinental/Houston",54.00,9.00,3.32,0.44,4.32,0.00,0.92,3.00,2.00,687.00,393.00,7.00,126.00,0.00,161.00
2023,8,AA,American Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",683.00,180.00,75.08,8.10,19.13,0.00,77.69,8.00,1.00,17333.00,7728.00,838.00,1105.00,0.00,7662.00
2023,8,AS,Alaska Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",89.00,21.00,9.43,0.00,5.90,0.00,5.67,0.00,0.00,944.00,561.00,0.00,171.00,0.00,212.00
2023,8,B6,JetBlue Airways,IAH,"Houston, TX: George Bush Intercontinental/Houston",93.00,37.00,20.16,1.00,7.50,0.00,8.33,2.00,1.00,3178.00,2008.00,22.00,325.00,0.00,823.00
2023,8,C5,CommuteAir LLC dba CommuteAir,IAH,"Houston, TX: George Bush Intercontinental/Houston",1447.00,128.00,42.67,3.43,33.05,0.00,48.85,4.00,0.00,9692.00,3386.00,145.00,863.00,0.00,5298.00
2023,8,DL,Delta Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",706.00,143.00,70.96,5.07,33.69,0.00,33.27,13.00,1.00,13484.00,7736.00,1491.00,1637.00,0.00,2620.00
2023,8,F9,Frontier Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",130.00,45.00,17.58,0.15,6.82,0.00,20.45,2.00,0.00,2872.00,1247.00,8.00,376.00,0.00,1241.00
2023,8,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",70.00,5.00,1.51,0.79,0.89,0.00,1.81,0.00,0.00,426.00,48.00,139.00,98.00,0.00,141.00
2023,8,NK,Spirit Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",604.00,210.00,70.25,10.83,64.26,6.68,57.98,6.00,1.00,17699.00,5449.00,1692.00,3944.00,359.00,6255.00
2023,8,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",834.00,131.00,84.00,3.00,0.00,0.00,44.00,2.00,1.00,13713.00,8036.00,284.00,0.00,0.00,5393.00
2023,8,UA,United Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",6012.00,880.00,320.07,29.71,233.83,2.00,294.39,59.00,6.00,60878.00,23638.00,2166.00,8776.00,204.00,26094.00
2023,8,WN,Southwest Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",510.00,76.00,24.84,0.28,9.14,0.00,41.74,5.00,1.00,3038.00,855.00,11.00,353.00,0.00,1819.00
2023,8,YV,Mesa Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",2230.00,376.00,134.70,7.02,55.06,0.00,179.22,8.00,3.00,35315.00,12015.00,330.00,1787.00,0.00,21183.00
2023,8,YX,Republic Airline,IAH,"Houston, TX: George Bush Intercontinental/Houston",51.00,5.00,1.00,0.00,3.00,0.00,1.00,0.00,0.00,323.00,162.00,0.00,90.00,0.00,71.00
2023,7,AA,American Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",667.00,227.00,93.88,16.18,30.55,1.00,85.40,8.00,5.00,23381.00,9814.00,1177.00,1803.00,18.00,10569.00
2023,7,AS,Alaska Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",88.00,24.00,9.08,0.00,3.88,0.29,10.75,0.00,0.00,1098.00,530.00,0.00,244.00,7.00,317.00
2023,7,B6,JetBlue Airways,IAH,"Houston, TX: George Bush Intercontinental/Houston",92.00,48.00,25.02,0.00,15.37,0.00,7.61,7.00,1.00,4019.00,2593.00,0.00,857.00,0.00,569.00
2023,7,C5,CommuteAir LLC dba CommuteAir,IAH,"Houston, TX: George Bush Intercontinental/Houston",1717.00,202.00,55.92,5.57,47.67,0.00,92.84,0.00,1.00,23302.00,6490.00,387.00,1974.00,0.00,14451.00
2023,7,DL,Delta Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",688.00,167.00,80.19,5.40,39.31,0.00,42.11,15.00,1.00,14238.00,8206.00,513.00,1953.00,0.00,3566.00
2023,7,F9,Frontier Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",135.00,60.00,18.47,1.71,23.71,0.00,16.11,2.00,0.00,4647.00,1269.00,165.00,1185.00,0.00,2028.00
2023,7,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",57.00,6.00,2.00,0.37,0.82,0.00,2.81,0.00,0.00,301.00,42.00,42.00,78.00,0.00,139.00
2023,7,NK,Spirit Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",666.00,279.00,70.95,15.42,120.55,6.48,65.59,11.00,1.00,23813.00,6208.00,1467.00,10320.00,284.00,5534.00
2023,7,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",787.00,148.00,77.93,10.00,0.07,0.00,60.00,4.00,0.00,13597.00,5963.00,967.00,14.00,0.00,6653.00
2023,7,UA,United Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",6015.00,1499.00,555.59,60.81,354.06,0.14,528.40,142.00,15.00,122516.00,44994.00,5359.00,16118.00,11.00,56034.00
2023,7,WN,Southwest Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",538.00,142.00,37.58,2.39,14.37,0.00,87.65,3.00,0.00,9118.00,2348.00,343.00,885.00,0.00,5542.00
2023,7,YV,Mesa Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",2004.00,572.00,195.54,16.61,91.95,0.00,267.90,72.00,10.00,65005.00,23236.00,1784.00,4920.00,0.00,35065.00
2023,7,YX,Republic Airline,IAH,"Houston, TX: George Bush Intercontinental/Houston",43.00,6.00,0.22,0.00,2.88,0.00,2.90,5.00,2.00,314.00,17.00,0.00,79.00,0.00,218.00
2023,6,AA,American Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",590.00,172.00,54.35,17.11,31.75,1.31,67.47,8.00,5.00,16304.00,5299.00,2190.00,1749.00,143.00,6923.00
2023,6,AS,Alaska Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",72.00,35.00,5.61,0.00,17.18,0.80,11.41,0.00,0.00,1223.00,334.00,0.00,495.00,20.00,374.00
2023,6,B6,JetBlue Airways,IAH,"Houston, TX: George Bush Intercontinental/Houston",86.00,22.00,9.78,0.68,5.39,0.00,6.15,0.00,1.00,1148.00,536.00,26.00,279.00,0.00,307.00
2023,6,C5,CommuteAir LLC dba CommuteAir,IAH,"Houston, TX: George Bush Intercontinental/Houston",1716.00,212.00,56.53,8.30,58.45,0.00,88.73,12.00,3.00,22312.00,4548.00,857.00,3627.00,0.00,13280.00
2023,6,DL,Delta Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",684.00,169.00,66.21,6.41,41.73,0.00,54.65,10.00,3.00,11512.00,5232.00,230.00,1888.00,0.00,4162.00
2023,6,F9,Frontier Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",119.00,46.00,9.40,0.75,19.30,0.00,16.55,2.00,1.00,3089.00,689.00,29.00,1061.00,0.00,1310.00
2023,6,G7,GoJet Airlines LLC d/b/a United Express,IAH,"Houston, TX: George Bush Intercontinental/Houston",3.00,1.00,0.89,0.00,0.11,0.00,0.00,0.00,0.00,37.00,33.00,0.00,4.00,0.00,0.00
2023,6,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",116.00,14.00,3.56,2.76,4.61,0.00,3.07,1.00,0.00,721.00,119.00,170.00,308.00,0.00,124.00
2023,6,NK,Spirit Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",673.00,275.00,73.46,17.04,106.63,2.33,75.53,14.00,3.00,24981.00,7445.00,1562.00,6771.00,135.00,9068.00
2023,6,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",648.00,95.00,53.77,5.00,7.23,0.00,29.00,8.00,3.00,9398.00,5837.00,431.00,893.00,0.00,2237.00
2023,6,UA,United Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",5833.00,1442.00,527.45,53.46,379.76,0.00,481.33,264.00,21.00,132284.00,53506.00,6523.00,18434.00,0.00,53821.00
2023,6,WN,Southwest Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",526.00,137.00,48.88,4.56,23.74,0.00,59.82,6.00,2.00,6976.00,2249.00,420.00,978.00,0.00,3329.00
2023,6,YV,Mesa Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",2128.00,565.00,184.33,17.09,120.40,1.02,242.16,82.00,17.00,58913.00,19248.00,4989.00,6620.00,72.00,27984.00
2023,6,YX,Republic Airline,IAH,"Houston, TX: George Bush Intercontinental/Houston",63.00,8.00,3.94,0.00,2.94,0.00,1.12,4.00,2.00,694.00,570.00,0.00,100.00,0.00,24.00
2023,5,AA,American Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",553.00,126.00,48.20,2.22,37.09,0.68,37.82,9.00,3.00,10279.00,4146.00,303.00,3084.00,23.00,2723.00
2023,5,AS,Alaska Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",62.00,30.00,6.31,1.25,17.72,0.00,4.72,0.00,0.00,1064.00,228.00,90.00,630.00,0.00,116.00
2023,5,B6,JetBlue Airways,IAH,"Houston, TX: George Bush Intercontinental/Houston",85.00,15.00,5.92,0.00,7.09,0.00,1.99,0.00,2.00,867.00,422.00,0.00,381.00,0.00,64.00
2023,5,C5,CommuteAir LLC dba CommuteAir,IAH,"Houston, TX: George Bush Intercontinental/Houston",1605.00,316.00,65.53,34.82,115.94,0.00,99.72,63.00,16.00,28687.00,6564.00,3760.00,8621.00,0.00,9742.00
2023,5,DL,Delta Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",698.00,135.00,50.45,2.59,51.83,1.00,29.14,4.00,8.00,7291.00,2959.00,361.00,2338.00,21.00,1612.00
2023,5,F9,Frontier Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",111.00,48.00,10.72,0.87,22.97,0.00,13.44,1.00,0.00,4016.00,919.00,118.00,1444.00,0.00,1535.00
2023,5,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",23.00,9.00,1.54,0.38,5.54,0.00,1.54,0.00,1.00,664.00,48.00,17.00,426.00,0.00,173.00
2023,5,NK,Spirit Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",689.00,205.00,58.99,10.50,95.22,2.29,38.01,2.00,6.00,15966.00,4037.00,932.00,6559.00,115.00,4323.00
2023,5,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",869.00,141.00,87.00,7.00,19.00,0.00,28.00,22.00,11.00,11426.00,5587.00,818.00,2572.00,0.00,2449.00
2023,5,UA,United Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",5718.00,1226.00,324.61,35.42,531.52,0.00,334.45,107.00,67.00,98313.00,23991.00,4052.00,35386.00,0.00,34884.00
2023,5,WN,Southwest Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",540.00,107.00,24.91,3.11,32.99,0.00,45.99,8.00,1.00,6388.00,942.00,325.00,2576.00,0.00,2545.00
2023,5,YV,Mesa Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",2408.00,733.00,224.29,20.23,152.99,0.00,335.49,149.00,32.00,90526.00,29171.00,3295.00,15284.00,0.00,42776.00
2023,5,YX,Republic Airline,IAH,"Houston, TX: George Bush Intercontinental/Houston",48.00,5.00,0.57,0.00,2.83,0.00,1.60,0.00,2.00,390.00,97.00,0.00,91.00,0.00,202.00
2023,4,9E,Endeavor Air Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,4,AA,American Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",556.00,180.00,46.32,5.60,60.39,0.05,67.64,15.00,3.00,13146.00,3191.00,757.00,3335.00,1.00,5862.00
2023,4,AS,Alaska Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",58.00,21.00,4.60,0.00,12.73,1.39,2.29,0.00,1.00,602.00,183.00,0.00,348.00,31.00,40.00
2023,4,B6,JetBlue Airways,IAH,"Houston, TX: George Bush Intercontinental/Houston",63.00,19.00,9.75,0.00,6.01,0.00,3.23,0.00,1.00,873.00,483.00,0.00,190.00,0.00,200.00
2023,4,C5,CommuteAir LLC dba CommuteAir,IAH,"Houston, TX: George Bush Intercontinental/Houston",1508.00,299.00,63.05,9.35,144.67,0.00,81.93,30.00,7.00,25848.00,5929.00,1011.00,6904.00,0.00,12004.00
2023,4,DL,Delta Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",675.00,167.00,66.05,2.00,72.29,0.54,26.12,20.00,6.00,10983.00,5750.00,355.00,2879.00,65.00,1934.00
2023,4,F9,Frontier Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",98.00,46.00,14.05,1.31,16.59,0.00,14.04,0.00,0.00,3377.00,828.00,256.00,895.00,0.00,1398.00
2023,4,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",8.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,30.00,0.00,0.00,30.00,0.00,0.00
2023,4,NK,Spirit Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",657.00,237.00,71.57,6.71,105.50,2.77,50.45,14.00,0.00,19421.00,5270.00,606.00,8496.00,179.00,4870.00
2023,4,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",816.00,180.00,128.29,11.00,6.71,0.00,34.00,8.00,8.00,15107.00,8729.00,1876.00,902.00,0.00,3600.00
2023,4,UA,United Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",5267.00,1234.00,323.99,32.10,540.57,0.00,337.34,74.00,22.00,88482.00,26053.00,3589.00,23807.00,0.00,35033.00
2023,4,WN,Southwest Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",505.00,146.00,36.16,1.99,48.84,1.83,57.18,7.00,1.00,8097.00,1698.00,146.00,2484.00,55.00,3714.00
2023,4,YV,Mesa Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",2330.00,743.00,202.78,8.60,223.50,0.00,308.11,75.00,12.00,73006.00,24029.00,2116.00,11836.00,0.00,35025.00
2023,4,YX,Republic Airline,IAH,"Houston, TX: George Bush Intercontinental/Houston",57.00,9.00,4.88,0.88,2.54,0.00,0.70,1.00,2.00,424.00,203.00,72.00,69.00,0.00,80.00
2023,3,9E,Endeavor Air Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1.00,1.00,0.78,0.00,0.22,0.00,0.00,0.00,0.00,140.00,109.00,0.00,31.00,0.00,0.00
2023,3,AA,American Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",555.00,186.00,64.10,3.38,48.03,0.00,70.49,11.00,1.00,13079.00,4236.00,487.00,2093.00,0.00,6263.00
2023,3,AS,Alaska Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",62.00,12.00,7.27,0.00,2.66,0.00,2.07,0.00,0.00,554.00,344.00,0.00,155.00,0.00,55.00
2023,3,B6,JetBlue Airways,IAH,"Houston, TX: George Bush Intercontinental/Houston",85.00,30.00,15.65,0.00,13.42,0.00,0.93,1.00,0.00,1581.00,1022.00,0.00,504.00,0.00,55.00
2023,3,C5,CommuteAir LLC dba CommuteAir,IAH,"Houston, TX: George Bush Intercontinental/Houston",1560.00,314.00,56.04,3.87,161.75,0.00,92.34,0.00,0.00,19214.00,4845.00,635.00,5591.00,0.00,8143.00
2023,3,DL,Delta Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",697.00,202.00,75.96,6.11,77.85,0.00,42.08,11.00,1.00,10765.00,5307.00,353.00,3021.00,0.00,2084.00
2023,3,F9,Frontier Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",100.00,43.00,16.31,0.00,11.15,0.00,15.53,0.00,0.00,3219.00,1495.00,0.00,511.00,0.00,1213.00
2023,3,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",35.00,11.00,0.62,0.52,5.51,0.00,4.35,0.00,0.00,329.00,33.00,14.00,127.00,0.00,155.00
2023,3,NK,Spirit Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",723.00,255.00,76.87,1.98,114.27,1.69,60.19,6.00,0.00,16035.00,5222.00,130.00,6309.00,64.00,4310.00
2023,3,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",990.00,221.00,151.99,11.00,2.01,1.00,55.00,8.00,3.00,15339.00,10401.00,795.00,149.00,40.00,3954.00
2023,3,UA,United Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",5843.00,1285.00,342.24,15.24,560.51,0.37,366.65,19.00,6.00,70392.00,23203.00,1679.00,18945.00,27.00,26538.00
2023,3,WN,Southwest Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",554.00,155.00,38.07,0.00,49.05,0.27,67.62,6.00,2.00,6907.00,1575.00,0.00,1876.00,12.00,3444.00
2023,3,YV,Mesa Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",2098.00,517.00,141.45,8.16,180.66,0.00,186.73,27.00,6.00,40879.00,15395.00,825.00,6592.00,0.00,18067.00
2023,3,YX,Republic Airline,IAH,"Houston, TX: George Bush Intercontinental/Houston",89.00,18.00,3.01,0.00,11.71,0.00,3.28,0.00,0.00,864.00,155.00,0.00,459.00,0.00,250.00
2023,2,AA,American Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",523.00,119.00,34.18,5.11,26.23,0.26,53.23,9.00,0.00,6981.00,2013.00,539.00,1281.00,20.00,3128.00
2023,2,AS,Alaska Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",56.00,14.00,3.50,0.54,6.57,0.00,3.39,1.00,0.00,575.00,110.00,52.00,223.00,0.00,190.00
2023,2,B6,JetBlue Airways,IAH,"Houston, TX: George Bush Intercontinental/Houston",65.00,21.00,8.32,0.53,8.11,0.00,4.04,0.00,0.00,1663.00,1006.00,53.00,348.00,0.00,256.00
2023,2,C5,CommuteAir LLC dba CommuteAir,IAH,"Houston, TX: George Bush Intercontinental/Houston",1623.00,316.00,62.49,5.48,120.52,0.00,127.50,13.00,0.00,23705.00,7566.00,546.00,4210.00,0.00,11383.00
2023,2,DL,Delta Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",582.00,120.00,48.06,2.81,45.12,0.00,24.01,7.00,1.00,6622.00,2876.00,225.00,1632.00,0.00,1889.00
2023,2,F9,Frontier Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",92.00,38.00,12.06,0.52,13.82,0.00,11.61,0.00,0.00,2297.00,547.00,41.00,722.00,0.00,987.00
2023,2,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",8.00,2.00,0.73,0.00,1.27,0.00,0.00,0.00,0.00,64.00,11.00,0.00,53.00,0.00,0.00
2023,2,NK,Spirit Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",598.00,144.00,47.03,3.98,58.14,1.07,33.78,2.00,0.00,9867.00,2540.00,592.00,3321.00,27.00,3387.00
2023,2,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",940.00,185.00,99.00,13.00,1.00,1.00,71.00,16.00,3.00,16690.00,7930.00,1675.00,39.00,33.00,7013.00
2023,2,UA,United Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",5235.00,1055.00,305.09,16.85,440.98,0.20,291.88,31.00,0.00,64711.00,21730.00,852.00,15623.00,6.00,26500.00
2023,2,WN,Southwest Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",500.00,80.00,22.07,0.94,30.11,0.58,26.29,9.00,0.00,4411.00,1227.00,87.00,1808.00,14.00,1275.00
2023,2,YV,Mesa Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1369.00,243.00,73.86,2.67,91.51,0.00,74.96,16.00,2.00,16304.00,6484.00,206.00,3106.00,0.00,6508.00
2023,2,YX,Republic Airline,IAH,"Houston, TX: George Bush Intercontinental/Houston",53.00,4.00,1.52,0.00,0.64,0.00,1.84,0.00,7.00,208.00,53.00,0.00,32.00,0.00,123.00
2023,1,AA,American Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",427.00,117.00,25.46,3.61,49.25,1.00,37.68,6.00,5.00,7302.00,1338.00,1059.00,2480.00,15.00,2410.00
2023,1,AS,Alaska Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",62.00,15.00,5.58,0.00,7.88,0.00,1.54,0.00,0.00,520.00,234.00,0.00,255.00,0.00,31.00
2023,1,B6,JetBlue Airways,IAH,"Houston, TX: George Bush Intercontinental/Houston",62.00,23.00,12.94,0.23,4.95,0.00,4.88,0.00,1.00,2095.00,1220.00,26.00,361.00,0.00,488.00
2023,1,C5,CommuteAir LLC dba CommuteAir,IAH,"Houston, TX: George Bush Intercontinental/Houston",1887.00,452.00,88.25,23.13,148.50,0.00,192.12,68.00,12.00,41190.00,9783.00,2946.00,7735.00,0.00,20726.00
2023,1,DL,Delta Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",618.00,164.00,62.38,2.82,56.87,0.00,41.93,6.00,3.00,8972.00,3742.00,97.00,2389.00,0.00,2744.00
2023,1,F9,Frontier Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",109.00,65.00,22.25,1.78,23.81,0.00,17.17,4.00,0.00,4574.00,1380.00,229.00,1279.00,0.00,1686.00
2023,1,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",83.00,21.00,3.60,1.84,7.72,0.00,7.85,0.00,1.00,872.00,185.00,77.00,284.00,0.00,326.00
2023,1,NK,Spirit Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",731.00,223.00,65.54,2.59,107.98,0.73,46.16,7.00,0.00,17974.00,5193.00,375.00,8047.00,41.00,4318.00
2023,1,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",915.00,248.00,128.00,21.00,13.00,0.00,86.00,35.00,7.00,20266.00,8339.00,1417.00,1451.00,0.00,9059.00
